watched_at,action,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,runtime,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres
2025-12-20T23:44:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/3/episodes/2,1999-03-29,22,3,2,War Is the H-Word,2000-11-27T01:00:00Z,7.74956,38837,tt0584463,1285651,131204,"animation,comedy,science-fiction,adventure"
2025-12-20T19:18:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/3/episodes/1,1999-03-29,22,3,1,The Honking,2000-11-06T01:00:00Z,7.54412,38836,tt0768399,1285650,131203,"animation,comedy,science-fiction,adventure"
2025-12-20T18:38:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/20,1999-03-29,22,2,20,Anthology of Interest I,2000-05-22T00:00:00Z,7.83501,1685110,tt0584432,1089973,131202,"animation,comedy,science-fiction,adventure"
2025-12-20T18:08:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/19,1999-03-29,22,2,19,Mother's Day,2000-05-15T00:00:00Z,7.6374,1394792,tt0584447,35031,131201,"animation,comedy,science-fiction,adventure"
2025-12-20T16:56:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/18,1999-03-29,22,2,18,The Problem with Popplers,2000-05-08T00:00:00Z,7.82972,1394791,tt0584457,35033,131200,"animation,comedy,science-fiction,adventure"
2025-12-20T16:55:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/17,1999-03-29,22,2,17,Bender Gets Made,2000-05-01T00:00:00Z,7.5696,1394789,tt0766130,35030,131199,"animation,comedy,science-fiction,adventure"
2025-12-20T03:38:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/16,1999-03-29,22,2,16,The Deep South,2000-04-17T00:00:00Z,7.64966,38831,tt0584455,35028,131198,"animation,comedy,science-fiction,adventure"
2025-12-20T03:12:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/15,1999-03-29,22,2,15,A Clone of My Own,2000-04-10T00:00:00Z,7.52576,38830,tt0584424,35027,131197,"animation,comedy,science-fiction,adventure"
2025-12-20T00:33:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/14,1999-03-29,22,2,14,How Hermes Requisitioned His Groove Back,2000-04-03T00:00:00Z,7.65905,38829,tt0584442,35029,131196,"animation,comedy,science-fiction,adventure"
2025-12-19T23:57:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/13,1999-03-29,22,2,13,A Bicyclops Built For Two,2000-03-20T01:00:00Z,7.67404,38828,tt0766129,35026,131195,"animation,comedy,science-fiction,adventure"
2025-12-19T23:56:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/12,1999-03-29,22,2,12,Raging Bender,2000-02-28T01:00:00Z,7.48496,38827,tt0584448,35025,131194,"animation,comedy,science-fiction,adventure"
2025-12-19T23:16:00Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/11,1999-03-29,22,2,11,Lesser of Two Evils,2000-02-21T01:00:00Z,7.54821,38826,tt0584445,35034,131193,"animation,comedy,science-fiction,adventure"
2025-12-19T19:47:13Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/10,1999-03-29,22,2,10,Put Your Head on My Shoulders,2000-02-14T01:00:00Z,7.62246,38825,tt0772479,35024,131192,"animation,comedy,science-fiction,adventure"
2025-12-19T18:47:25Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/9,1999-03-29,22,2,9,Why Must I Be a Crustacean in Love?,2000-02-07T01:00:00Z,7.57871,38824,tt0766798,35023,131191,"animation,comedy,science-fiction,adventure"
2025-12-19T17:07:53Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/8,1999-03-29,22,2,8,Xmas Story,1999-12-20T01:00:00Z,7.65202,38823,tt0584465,35022,131190,"animation,comedy,science-fiction,adventure"
2025-12-19T16:31:11Z,watch,episode,Ghosts,2021,7.76253,176964,tt11379026,126027,400267,https://trakt.tv/shows/ghosts-2021/seasons/5/episodes/10,2021-10-08,21,5,10,It’s A Wonderful Christmas Carol (2),2025-12-19T01:30:00Z,7.61468,13651915,tt38689243,6625626,11401561,comedy
2025-12-19T15:50:47Z,watch,episode,Ghosts,2021,7.76253,176964,tt11379026,126027,400267,https://trakt.tv/shows/ghosts-2021/seasons/5/episodes/9,2021-10-08,21,5,9,It’s A Wonderful Christmas Carol (1),2025-12-19T01:30:00Z,7.51131,13651914,tt38689242,6625625,11401560,comedy
2025-12-19T15:22:18Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/7,1999-03-29,22,2,7,A Head in the Polls,1999-12-13T01:00:00Z,7.50133,38822,tt0584427,35021,131189,"animation,comedy,science-fiction,adventure"
2025-12-19T01:31:40Z,watch,movie,Percy Jackson & the Olympians: The Lightning Thief,2010,6.40126,20979,tt0814255,32657,,https://trakt.tv/movies/percy-jackson-the-olympians-the-lightning-thief-2010,2010-02-01,118,,,,,,,,,,"adventure,fantasy,family"
2025-12-18T17:46:04Z,watch,episode,Alias,2001,7.94381,2033,tt0285333,2046,75930,https://trakt.tv/shows/alias/seasons/1/episodes/1,2001-10-01,67,1,1,Truth Be Told,2001-10-01T01:00:00Z,7.70604,153503,tt0508672,141453,180267,"drama,action,adventure"
2025-12-18T16:04:27Z,watch,episode,The Kardashians,2022,4.52413,192158,tt15791630,154521,414093,https://trakt.tv/shows/the-kardashians/seasons/7/episodes/9,2022-04-14,49,7,9,Dolly Freaking Parton,2025-12-18T05:00:00Z,7.16667,13676006,,6644842,11420892,reality
2025-12-18T03:15:39Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/6,1999-03-29,22,2,6,"Brannigan, Begin Again",1999-11-29T01:00:00Z,7.57131,38821,tt0766796,35020,131188,"animation,comedy,science-fiction,adventure"
2025-12-18T02:35:55Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/5,1999-03-29,22,2,5,I Second That Emotion,1999-11-22T01:00:00Z,7.60273,38820,tt0756881,35019,131187,"animation,comedy,science-fiction,adventure"
2025-12-18T01:42:14Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/11,2018-03-19,40,2,11,Grey Matter,2019-08-26T01:00:00Z,7.65965,3308852,tt9249216,1879387,7263576,"crime,drama"
2025-12-18T00:55:37Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/10,2018-03-19,40,2,10,Trust Issues,2019-08-19T01:00:00Z,7.52653,3308849,tt9151162,1873352,7263574,"crime,drama"
2025-12-17T23:58:11Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/9,2018-03-19,40,2,9,Manhunt,2019-08-19T01:00:00Z,7.57384,3308846,tt9144592,1864386,7263573,"crime,drama"
2025-12-17T21:25:48Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/8,2018-03-19,40,2,8,Go Figure,2019-08-12T01:00:00Z,7.59624,3308834,tt9126324,1861755,7263571,"crime,drama"
2025-12-17T20:05:09Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/7,2018-03-19,40,2,7,After Hours,2019-08-12T01:00:00Z,7.34513,3308833,tt9126322,1861754,7263569,"crime,drama"
2025-12-17T19:04:35Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/4,1999-03-29,22,2,4,Fry & the Slurm Factory,1999-11-15T01:00:00Z,7.7327,38819,tt0584439,1285656,131186,"animation,comedy,science-fiction,adventure"
2025-12-17T17:40:54Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/6,2018-03-19,40,2,6,One-of-a-Kind,2019-08-05T01:00:00Z,7.3991,3308832,tt9126318,1861752,7263568,"crime,drama"
2025-12-17T16:12:40Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/5,2018-03-19,40,2,5,Ancient History,2019-07-29T01:00:00Z,7.40553,3308831,tt9126316,1857462,7263566,"crime,drama"
2025-12-17T15:07:43Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/4,2018-03-19,40,2,4,Big Splash,2019-07-22T01:00:00Z,7.35681,3308830,tt8917216,1841382,7263564,"crime,drama"
2025-12-17T03:34:18Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/3,1999-03-29,22,2,3,When Aliens Attack,1999-11-08T01:00:00Z,7.68343,38818,tt0756892,1285655,131185,"animation,comedy,science-fiction,adventure"
2025-12-17T02:57:36Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/3,2018-03-19,40,2,3,Finders Keepers,2019-07-15T01:00:00Z,7.44595,3308814,tt8541334,1837083,6978954,"crime,drama"
2025-12-17T02:07:09Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/2,2018-03-19,40,2,2,Broken Record,2019-07-08T01:00:00Z,7.40097,3308813,tt8937336,1837082,6978953,"crime,drama"
2025-12-17T00:51:40Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/2/episodes/1,2018-03-19,40,2,1,Stay Gold,2019-07-01T01:00:00Z,7.42918,3191330,tt8514684,1757618,6857770,"crime,drama"
2025-12-16T22:13:31Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/13,2018-03-19,40,1,13,Tribal,2018-07-02T01:00:00Z,7.39759,2869268,tt7852900,1505068,6521449,"crime,drama"
2025-12-16T21:38:34Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/12,2018-03-19,40,1,12,Live,2018-06-25T01:00:00Z,7.33585,2869267,tt7525172,1500786,6521448,"crime,drama"
2025-12-16T11:07:20Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/11,2018-03-19,40,1,11,Blast From the Past,2018-06-18T01:00:00Z,7.42802,2869266,tt7571788,1497422,6521447,"crime,drama"
2025-12-16T01:18:48Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/10,2018-03-19,40,1,10,Bye Bye Birdie,2018-06-04T01:00:00Z,7.42366,2869264,tt7424314,1487246,6521446,"crime,drama"
2025-12-16T00:39:38Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/9,2018-03-19,40,1,9,Bad Actors,2018-05-28T01:00:00Z,7.29588,2808437,tt7441228,1497418,6436055,"crime,drama"
2025-12-15T23:18:58Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/8,2018-03-19,40,1,8,Long Shot,2018-05-28T01:00:00Z,7.4,2808436,tt7311220,1477061,6436054,"crime,drama"
2025-12-15T22:20:02Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/2,1999-03-29,22,2,2,Mars University,1999-10-04T00:00:00Z,7.61189,38817,tt0756886,1285654,131184,"animation,comedy,science-fiction,adventure"
2025-12-15T21:11:32Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/7,2018-03-19,40,1,7,Owned,2018-05-07T01:00:00Z,7.29603,2808435,tt7314798,1477060,6436053,"crime,drama"
2025-12-15T20:08:22Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/6,2018-03-19,40,1,6,Flat Line,2018-04-30T01:00:00Z,7.31752,2808434,tt7640738,1469541,6436050,"crime,drama"
2025-12-15T19:11:08Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/5,2018-03-19,40,1,5,Heartless,2018-04-23T01:00:00Z,7.35088,2808433,tt8222946,1462485,6436051,"crime,drama"
2025-12-15T18:13:46Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/4,2018-03-19,40,1,4,I Heart New York,2018-04-09T01:00:00Z,7.25082,2808432,tt7314798,1454906,6436052,"crime,drama"
2025-12-15T17:09:05Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/3,2018-03-19,40,1,3,Secrets and Lies,2018-04-02T01:00:00Z,7.21994,2808431,tt7311220,1449623,6436049,"crime,drama"
2025-12-15T03:51:17Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/2,2018-03-19,40,1,2,Wild Game,2018-03-26T01:00:00Z,7.23377,2808430,tt7525172,1449031,6436048,"crime,drama"
2025-12-15T03:05:45Z,watch,episode,Instinct,2018,6.87838,125737,tt4124758,72745,338664,https://trakt.tv/shows/instinct-2018/seasons/1/episodes/1,2018-03-19,40,1,1,Pilot,2018-03-19T01:00:00Z,7.18008,2808429,tt7089322,1399974,6436047,"crime,drama"
2025-12-15T02:13:36Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/2/episodes/1,1999-03-29,22,2,1,A Flight to Remember,1999-09-27T00:00:00Z,7.8,38816,tt0584426,1285653,131183,"animation,comedy,science-fiction,adventure"
2025-12-15T01:11:44Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/9,1999-03-29,22,1,9,Hell Is Other Robots,1999-05-19T00:00:00Z,7.80362,38811,tt0584441,35014,131182,"animation,comedy,science-fiction,adventure"
2025-12-15T00:25:28Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/8,1999-03-29,22,1,8,A Big Piece of Garbage,1999-05-12T00:00:00Z,7.71672,38810,tt0584423,35013,131181,"animation,comedy,science-fiction,adventure"
2025-12-14T23:52:01Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/7,1999-03-29,22,1,7,My Three Suns,1999-05-05T00:00:00Z,7.60559,38809,tt0756887,35012,131180,"animation,comedy,science-fiction,adventure"
2025-12-14T23:02:02Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/6,1999-03-29,22,1,6,A Fishful of Dollars,1999-04-28T00:00:00Z,7.71926,38808,tt0584425,35011,131179,"animation,comedy,science-fiction,adventure"
2025-12-14T22:46:34Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/5,1999-03-29,22,1,5,Fear of a Bot Planet,1999-04-21T00:00:00Z,7.64333,38807,tt0584438,35010,131178,"animation,comedy,science-fiction,adventure"
2025-12-14T22:16:41Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/4,1999-03-29,22,1,4,Love's Labours Lost in Space,1999-04-14T00:00:00Z,7.71601,38806,tt0756885,35009,131177,"animation,comedy,science-fiction,adventure"
2025-12-14T21:37:46Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/3,1999-03-29,22,1,3,"I, Roommate",1999-04-07T00:00:00Z,7.82866,38805,tt0756882,35008,131176,"animation,comedy,science-fiction,adventure"
2025-12-14T21:24:06Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/2,1999-03-29,22,1,2,The Series Has Landed,1999-04-05T00:00:00Z,7.79319,38804,tt0756891,35007,131175,"animation,comedy,science-fiction,adventure"
2025-12-14T20:49:43Z,watch,episode,Futurama,1999,8.54499,614,tt0149460,615,73871,https://trakt.tv/shows/futurama/seasons/1/episodes/1,1999-03-29,22,1,1,Space Pilot 3000,1999-03-29T01:00:00Z,8.10436,38803,tt0584449,35006,131174,"animation,comedy,science-fiction,adventure"
2025-12-14T15:16:12Z,watch,movie,We Have a Ghost,2023,6.61157,680752,tt7798604,852096,,https://trakt.tv/movies/we-have-a-ghost-2023,2023-02-24,127,,,,,,,,,,"comedy,horror"
2025-12-14T02:47:08Z,watch,movie,Sydney White,2007,6.59447,5923,tt0815244,10760,,https://trakt.tv/movies/sydney-white-2007,2007-09-21,108,,,,,,,,,,"comedy,romance"
2025-12-13T21:47:27Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/8,2017-11-14,33,3,8,Return of the Present,2020-04-03T04:00:00Z,7.67528,4062515,tt10504756,2196628,7640013,"comedy,fantasy,science-fiction"
2025-12-13T21:47:20Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/7,2017-11-14,30,3,7,Time Rogues III: Escape From Forever,2020-04-03T04:00:00Z,7.30891,4062514,tt10504774,2196627,7640010,"comedy,fantasy,science-fiction"
2025-12-13T19:17:37Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/6,2017-11-14,31,3,6,The Land After Time,2020-04-03T04:00:00Z,7.15441,4062513,tt10504770,2196626,7640009,"comedy,fantasy,science-fiction"
2025-12-13T19:17:32Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/5,2017-11-14,28,3,5,Haven Is for Real,2020-04-03T04:00:00Z,7.31522,4062512,tt10504768,2196625,7640008,"comedy,fantasy,science-fiction"
2025-12-13T19:17:22Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/4,2017-11-14,32,3,4,The Outlaw Wild Sam Bladden,2020-04-03T04:00:00Z,7.32389,4062509,tt10504766,2196624,7640007,"comedy,fantasy,science-fiction"
2025-12-13T17:42:16Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/3,2017-11-14,32,3,3,Trapper's Delight,2020-04-03T04:00:00Z,7.34392,4025359,tt10504764,2190978,7612026,"comedy,fantasy,science-fiction"
2025-12-13T16:48:21Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/2,2017-11-14,35,3,2,There Will Be Borscht,2020-04-03T04:00:00Z,7.48873,4025358,tt10504762,2190977,7612025,"comedy,fantasy,science-fiction"
2025-12-13T16:48:10Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/3/episodes/1,2017-11-14,25,3,1,The Precipice of Yesterday,2020-04-03T04:00:00Z,7.50734,4025357,tt10157232,2190976,7612024,"comedy,fantasy,science-fiction"
2025-12-13T02:53:44Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/13,2017-11-14,25,2,13,Ultra-Max,2019-01-11T05:00:00Z,7.68699,3274414,tt8719692,1639720,6938467,"comedy,fantasy,science-fiction"
2025-12-13T02:20:42Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/12,2017-11-14,28,2,12,The Brain Job,2019-01-11T05:00:00Z,7.71448,3274412,tt8719682,1639721,6938466,"comedy,fantasy,science-fiction"
2025-12-13T01:19:59Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/11,2017-11-14,26,2,11,Dia De Los Robots,2019-01-11T05:00:00Z,7.4879,3274411,tt8719680,1639722,6938465,"comedy,fantasy,science-fiction"
2025-12-13T01:19:53Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/10,2017-11-14,26,2,10,Exes and OS,2019-01-11T05:00:00Z,7.45251,3274410,tt8719664,1639723,6938464,"comedy,fantasy,science-fiction"
2025-12-12T22:57:30Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/9,2017-11-14,25,2,9,The Ballad of PUP-E Q. Barkington,2019-01-11T05:00:00Z,7.52781,3274409,tt8709014,1639724,6938463,"comedy,fantasy,science-fiction"
2025-12-12T22:57:23Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/8,2017-11-14,29,2,8,The Last Horchata,2019-01-11T05:00:00Z,7.3462,3274407,tt8719660,1639725,6938462,"comedy,fantasy,science-fiction"
2025-12-12T22:57:18Z,watch,episode,Future Man,2017,7.42747,121492,tt4975856,73157,330997,https://trakt.tv/shows/future-man/seasons/2/episodes/7,2017-11-14,28,2,7,Homicide: Life in the Mons,2019-01-11T05:00:00Z,7.21107,3274405,tt8709008,1639726,6938461,"comedy,fantasy,science-fiction"
